relation,display_relation,x_index,x_id,x_type,x_name,x_source,y_index,y_id,y_type,y_name,y_source
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,16855,DB00422,drug,Methylphenidate,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,15436,DB00353,drug,Methylergometrine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,15458,DB00696,drug,Ergotamine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,15015,DB06413,drug,Armodafinil,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,20324,DB06824,drug,Triethylenetetramine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14999,DB01224,drug,Quetiapine,DrugBank
indication,indication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,16697,DB08836,drug,Temocapril,DrugBank
indication,indication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,15632,DB09235,drug,Efonidipine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,15584,DB06791,drug,Lanreotide,DrugBank
indication,indication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,20325,DB13284,drug,Meticrane,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,20326,DB13064,drug,Tramazoline,DrugBank
indication,indication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14965,DB00700,drug,Eplerenone,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,15484,DB01105,drug,Sibutramine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14251,DB00864,drug,Tacrolimus,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,15406,DB14018,drug,Bromotheophylline,DrugBank
indication,indication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,16689,DB00691,drug,Moexipril,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14899,DB00669,drug,Sumatriptan,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14786,DB00448,drug,Lansoprazole,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,20327,DB09352,drug,Hydroxyamphetamine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,16057,DB00424,drug,Hyoscyamine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,17237,DB00967,drug,Desloratadine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,17987,DB01164,drug,Calcium chloride,DrugBank
indication,indication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14953,DB00528,drug,Lercanidipine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,20328,DB06799,drug,Methenamine,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14638,DB06770,drug,Benzyl alcohol,DrugBank
contraindication,contraindication,36035,1200_1134_15512_5080_100078,disease,hypertension,MONDO_grouped,14696,DB00738,drug,Pentamidine,DrugBank
contraindication,contraindication,36063,2039,disease,cognitive disorder,MONDO,14153,DB00313,drug,Valproic acid,DrugBank
contraindication,contraindication,36063,2039,disease,cognitive disorder,MONDO,17829,DB14507,drug,Lithium citrate,DrugBank
contraindication,contraindication,36063,2039,disease,cognitive disorder,MONDO,17831,DB14509,drug,Lithium carbonate,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14813,DB00197,drug,Troglitazone,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20330,DB11396,drug,Dichlorophen,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14166,DB00414,drug,Acetohexamide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14603,DB00672,drug,Chlorpropamide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15770,DB00222,drug,Glimepiride,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17950,DB09045,drug,Dulaglutide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20513,DB12412,drug,Gemigliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14475,DB13928,drug,Semaglutide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20514,DB11824,drug,Tofogliflozin,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17307,DB00937,drug,Diethylpropion,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20515,DB12214,drug,Luseogliflozin,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14944,DB00381,drug,Amlodipine,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20516,DB15323,drug,Trelagliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15847,DB09038,drug,Empagliflozin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15198,DB06203,drug,Alogliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14551,DB08907,drug,Canagliflozin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17833,DB04878,drug,Voglibose,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17949,DB09043,drug,Albiglutide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14152,DB00310,drug,Chlorthalidone,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20517,DB11698,drug,Ipragliflozin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20518,DB11950,drug,Teneligliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20519,DB12417,drug,Anagliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15753,DB00491,drug,Miglitol,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20278,DB04830,drug,Buformin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15598,DB08882,drug,Linagliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,16588,DB00331,drug,Metformin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14304,DB01124,drug,Tolbutamide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15373,DB09198,drug,Lobeglitazone,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15466,DB00819,drug,Acetazolamide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,16793,DB00880,drug,Chlorothiazide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14276,DB00999,drug,Hydrochlorothiazide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17832,DB00284,drug,Acarbose,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,16792,DB00703,drug,Methazolamide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14112,DB00926,drug,Etretinate,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14941,DB00288,drug,Amcinonide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14938,DB00206,drug,Reserpine,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15501,DB01261,drug,Sitagliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15201,DB06292,drug,Dapagliflozin,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14957,DB00574,drug,Fenfluramine,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14198,DB00575,drug,Clonidine,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15295,DB00384,drug,Triamterene,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15013,DB06335,drug,Saxagliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15801,DB13406,drug,Carbutamide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15784,DB01251,drug,Gliquidone,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15151,DB01191,drug,Dexfenfluramine,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17951,DB09265,drug,Lixisenatide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15583,DB06786,drug,Halcinonide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14162,DB00335,drug,Atenolol,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14293,DB01067,drug,Glipizide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17903,DB04876,drug,Vildagliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15796,DB08962,drug,Glibornuride,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15785,DB01289,drug,Glisoxepide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14303,DB01120,drug,Gliclazide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14385,DB06655,drug,Liraglutide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15283,DB00047,drug,Insulin glargine,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15878,DB01252,drug,Mitiglinide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14199,DB00576,drug,Sulfamethizole,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14259,DB00912,drug,Repaglinide,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,17306,DB00830,drug,Phenmetrazine,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15282,DB00046,drug,Insulin lispro,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20520,DB11992,drug,Omarigliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,20521,DB12625,drug,Evogliptin,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14455,DB11827,drug,Ertugliflozin,DrugBank
contraindication,contraindication,28208,5148,disease,type 2 diabetes mellitus,MONDO,16795,DB01144,drug,Diclofenamide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,15778,DB00839,drug,Tolazamide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14306,DB01132,drug,Pioglitazone,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14799,DB00030,drug,Insulin human,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14222,DB00731,drug,Nateglinide,DrugBank
indication,indication,28208,5148,disease,type 2 diabetes mellitus,MONDO,14280,DB01016,drug,Glyburide,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14144,DB00273,drug,Topiramate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15087,DB00285,drug,Venlafaxine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15211,DB06700,drug,Desvenlafaxine,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15239,DB09351,drug,Levobetaxolol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20157,DB00874,drug,Guaifenesin,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15483,DB01085,drug,Pilocarpine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20294,DB11160,drug,Phenyltoloxamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15210,DB06691,drug,Mepyramine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15122,DB00792,drug,Tripelennamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20295,DB04819,drug,Methapyrilene,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17252,DB08799,drug,Antazoline,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14249,DB00852,drug,Pseudoephedrine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17378,DB11359,drug,Guaiacol,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,17436,DB11660,drug,Latanoprostene bunod,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,16066,DB00835,drug,Brompheniramine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,16490,DB01620,drug,Pheniramine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15064,DB14512,drug,Mometasone furoate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14754,DB14596,drug,Loteprednol etabonate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17256,DB08936,drug,Chlorcyclizine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15783,DB01176,drug,Cyclizine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14020,DB00588,drug,Fluticasone propionate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17246,DB04837,drug,Clofedanol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,16306,DB11186,drug,Pentoxyverine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15089,DB00318,drug,Codeine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15117,DB00726,drug,Trimipramine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14272,DB00983,drug,Formoterol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20303,DB13719,drug,Trolnitrate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15180,DB02703,drug,Fusidic acid,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,20339,DB00742,drug,Mannitol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20218,DB09154,drug,Sodium citrate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14610,DB01221,drug,Ketamine,DrugBank
off-label use,off-label use,83830,6875,disease,ocular hypertension,MONDO,16847,DB00964,drug,Apraclonidine,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,16719,DB09401,drug,Isosorbide,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20304,DB08797,drug,Salicylamide,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15500,DB01260,drug,Desonide,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15079,DB00195,drug,Betaxolol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14159,DB00332,drug,Ipratropium,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15849,DB00484,drug,Brimonidine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14881,DB00388,drug,Phenylephrine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14783,DB00201,drug,Caffeine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14018,DB00394,drug,Beclomethasone dipropionate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,19699,DB12789,drug,Dinoprost,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17238,DB00985,drug,Dimenhydrinate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14050,DB15566,drug,Prednisolone acetate,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15105,DB00521,drug,Carteolol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14034,DB01222,drug,Budesonide,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15412,DB05381,drug,Histamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,16063,DB00747,drug,Scopolamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14173,DB00458,drug,Imipramine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14030,DB00860,drug,Prednisolone,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14028,DB00741,drug,Hydrocortisone,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15003,DB01380,drug,Cortisone acetate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14042,DB14539,drug,Hydrocortisone acetate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14320,DB01234,drug,Dexamethasone,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17233,DB00748,drug,Carbinoxamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17232,DB00427,drug,Triprolidine,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15155,DB01210,drug,Levobunolol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17230,DB00366,drug,Doxylamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17305,DB00344,drug,Protriptyline,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14017,DB00324,drug,Fluorometholone,DrugBank
off-label use,off-label use,83830,6875,disease,ocular hypertension,MONDO,14198,DB00575,drug,Clonidine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14038,DB08906,drug,Fluticasone furoate,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15225,DB09013,drug,Befunolol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,16220,DB00917,drug,Dinoprostone,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,14792,DB01229,drug,Paclitaxel,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20418,DB00684,drug,Tobramycin,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14838,DB00202,drug,Succinylcholine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15074,DB00182,drug,Amphetamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14336,DB01364,drug,Ephedrine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14956,DB00564,drug,Carbamazepine,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15095,DB00373,drug,Timolol,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15260,DB13679,drug,Dexchlorpheniramine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15582,DB06781,drug,Difluprednate,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15156,DB01214,drug,Metipranolol,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,18311,DB13165,drug,Ripasudil,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,14677,DB08819,drug,Tafluprost,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15338,DB01609,drug,Deferasirox,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14340,DB01397,drug,Magnesium salicylate,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15479,DB01001,drug,Salbutamol,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,17434,DB00287,drug,Travoprost,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14287,DB01050,drug,Ibuprofen,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15086,DB00283,drug,Clemastine,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,14978,DB00905,drug,Bimatoprost,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,16065,DB00809,drug,Tropicamide,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14898,DB00397,drug,Phenylpropanolamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17241,DB01146,drug,Diphenylpyraline,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20318,DB00634,drug,Sulfacetamide,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,18036,DB00626,drug,Bacitracin,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14540,DB00543,drug,Amoxapine,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15491,DB01194,drug,Brinzolamide,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20321,DB11315,drug,Methscopolamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14990,DB01114,drug,Chlorpheniramine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,17231,DB00405,drug,Dexbrompheniramine,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,17435,DB00654,drug,Latanoprost,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15877,DB00434,drug,Cyproheptadine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14036,DB01410,drug,Ciclesonide,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,17317,DB13931,drug,Netarsudil,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15104,DB00514,drug,Dextromethorphan,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15132,DB00956,drug,Hydrocodone,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15171,DB01551,drug,Dihydrocodeine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14023,DB00620,drug,Triamcinolone,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20323,DB06767,drug,Ammonium chloride,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,15779,DB00869,drug,Dorzolamide,DrugBank
indication,indication,83830,6875,disease,ocular hypertension,MONDO,20522,DB15071,drug,Omidenepag isopropyl,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,15406,DB14018,drug,Bromotheophylline,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,20327,DB09352,drug,Hydroxyamphetamine,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,14542,DB00934,drug,Maprotiline,DrugBank
contraindication,contraindication,83830,6875,disease,ocular hypertension,MONDO,16057,DB00424,drug,Hyoscyamine,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,20330,DB11396,drug,Dichlorophen,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,17307,DB00937,drug,Diethylpropion,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,14152,DB00310,drug,Chlorthalidone,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,17309,DB01579,drug,Phendimetrazine,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,15466,DB00819,drug,Acetazolamide,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,16793,DB00880,drug,Chlorothiazide,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,14276,DB00999,drug,Hydrochlorothiazide,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,16792,DB00703,drug,Methazolamide,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,14880,DB00184,drug,Nicotine,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,14941,DB00288,drug,Amcinonide,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,15412,DB05381,drug,Histamine,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,14938,DB00206,drug,Reserpine,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,20305,DB01556,drug,Chlorphentermine,DrugBank
contraindication,contraindication,28552,11123_12919_7454_5147_10861_10862_10863_10864_10950_11016_11033_11068_11167_11168_11302_11572_12422_12920_12921_12961_13078,disease,type 1 diabetes mellitus,MONDO_grouped,14957,DB00574,drug,Fenfluramine,DrugBank
